filename,label,class,num_channels,sample_rate,bit_depth,avg_rms,length_in_seconds,length_in_frames
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029359821,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026986057,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029091235,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02907008,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-22.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024420159,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-23.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025589423,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-24.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020519875,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-25.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016036797,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-26.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016128542,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-27.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020677513,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-28.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014621607,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-29.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0236192,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020509213,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-30.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020427806,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-31.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02345851,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-32.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02897763,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-33.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024482114,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-34.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021060834,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-35.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02633715,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-36.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.019826168,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-37.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.018486649,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-38.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021734511,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-39.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024643362,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.022256667,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-40.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030476527,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-41.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024693081,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-42.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025328266,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-43.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029068194,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-44.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03227695,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-45.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.037816096,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-46.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.049125977,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-47.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020088634,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-48.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029686633,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-49.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029755946,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.022407215,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-50.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012236766,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-51.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.010697079,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028282741,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020067077,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030735675,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030269071,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\spooky-owl-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.09359972,2.9518367346938774,130176
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.10398707,3.065986394557823,135210
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043822646,3.0660090702947844,135211
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06270934,3.0660090702947844,135211
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043409493,3.065986394557823,135210
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0873308,3.0660090702947844,135211
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.054770064,3.0660090702947844,135211
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08645854,3.065986394557823,135210
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.076872915,3.0660090702947844,135211
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.009031042,3.065011337868481,135167
data\Parsed_Not_Capuchinbird_Clips\tawny-owl-sounds-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.056206115,3.0649886621315194,135166
